user_id,departure_address,latitude,longitude,arrival_datetime,max_duration,max_cost,num_passenger,num_luggage,with_children
459,"부산,사하구,감천동",35.098774,128.967137,2024-07-08 11:43:39.987132,120,25000,6,6,2
460,"경상남도,진주시,상봉동",35.180434,128.107464,2024-06-06 19:45:57.937130,90,25000,3,5,0
461,"광주,동구,지산동",35.140604,126.923725,2024-06-05 08:46:11.570168,300,20000,4,1,3
462,"부산,수영구,광안동",35.153034,129.112549,2024-05-27 17:07:29.395899,240,25000,3,3,1
463,"대전,중구,은행동",36.325645,127.423554,2024-06-06 22:24:04.538012,300,20000,1,2,1
464,"대전,서구,둔산동",36.354566,127.378047,2024-07-07 07:07:46.712879,240,20000,6,1,3
465,"대전,중구,은행동",36.325645,127.423554,2024-06-10 04:48:26.289149,180,15000,3,4,3
466,"인천,남동구,구월동",37.449972,126.709778,2024-05-30 16:07:55.955679,240,30000,6,2,2
467,"부산,수영구,광안동",35.153034,129.112549,2024-06-04 13:32:24.844113,300,30000,1,5,1
468,"서울,송파구,잠실동",37.51154,127.082563,2024-06-12 10:12:21.669729,60,25000,2,5,3
469,"강원도,원주시,단구동",37.341945,127.945571,2024-05-23 11:01:15.078392,300,25000,5,4,0
470,"경기도,용인시,보정동",37.312194,127.107635,2024-06-28 17:26:06.492161,60,25000,3,2,0
471,"부산,사하구,감천동",35.098774,128.967137,2024-06-06 06:35:45.059901,240,25000,1,6,0
472,"강원도,원주시,단구동",37.341945,127.945571,2024-07-07 07:21:06.653779,120,15000,6,2,2
473,"대전,중구,은행동",36.325645,127.423554,2024-06-15 12:34:46.700946,270,30000,3,1,2
474,"경기도,성남시,정자동",37.359978,127.105793,2024-05-22 17:52:34.455320,240,20000,1,2,3
475,"광주,동구,지산동",35.140604,126.923725,2024-07-13 08:12:13.753604,90,25000,3,3,2
476,"경상북도,구미시,원평동",36.119728,128.344754,2024-06-12 06:54:35.222654,240,25000,5,2,3
477,"충청북도,제천시,하소동",37.139092,128.194685,2024-05-29 21:47:34.584598,60,15000,3,4,2
478,"인천,남동구,구월동",37.449972,126.709778,2024-06-23 15:57:41.528980,270,30000,1,3,0
479,"강원도,원주시,단구동",37.341945,127.945571,2024-06-20 17:31:52.674749,120,30000,5,1,0
480,"인천,연수구,연수동",37.418887,126.678118,2024-06-05 08:10:20.324104,210,15000,3,4,1
481,"전라북도,군산시,조촌동",35.97358,126.687572,2024-05-29 00:06:56.272920,240,30000,5,3,0
482,"전라남도,순천시,연향동",34.957456,127.488889,2024-06-26 13:58:40.207905,300,35000,4,1,0
483,"대구,수성구,범어동",35.858366,128.628559,2024-07-03 10:10:16.253156,120,25000,2,2,0
484,"대전,서구,둔산동",36.354566,127.378047,2024-06-28 09:42:31.959230,180,30000,2,5,1
485,"충청남도,서산시,동문동",36.782492,126.451343,2024-06-03 02:33:53.506758,300,15000,4,4,0
486,"광주,서구,치평동",35.151066,126.849492,2024-06-03 21:21:36.998400,120,35000,1,5,2
487,"경기도,수원시,우만동",37.293735,127.009632,2024-06-01 10:59:21.961012,60,25000,6,2,0
488,"인천,남동구,구월동",37.449972,126.709778,2024-07-08 06:57:08.965674,120,20000,5,5,2
489,"대구,동구,효목동",35.882869,128.636291,2024-05-31 19:50:18.483164,60,30000,6,4,2
490,"울산,동구,전하동",35.482112,129.429259,2024-06-17 18:46:07.164520,240,15000,6,1,0
491,"부산,해운대구,우동",35.163184,129.163564,2024-06-10 03:24:20.786150,240,35000,6,6,0
492,"전라북도,군산시,조촌동",35.97358,126.687572,2024-07-01 05:50:01.261670,300,20000,4,2,2
493,"광주,북구,문흥동",35.179975,126.931675,2024-07-11 09:11:22.186852,210,25000,2,1,0
494,"경기도,용인시,보정동",37.312194,127.107635,2024-06-03 14:07:38.053556,300,30000,4,4,1
495,"경상남도,창원시,상남동",35.23357,128.68104,2024-07-05 09:21:21.217605,240,30000,4,4,3
496,"울산,동구,전하동",35.482112,129.429259,2024-06-14 00:21:21.267448,150,30000,6,6,2
497,"대구,수성구,범어동",35.858366,128.628559,2024-05-24 23:05:57.647546,210,35000,5,4,3
498,"경기도,용인시,보정동",37.312194,127.107635,2024-07-03 08:19:08.639651,60,25000,2,6,2
499,"부산,사하구,감천동",35.098774,128.967137,2024-06-17 16:55:42.534045,150,15000,1,3,3
500,"서울,강남구,삼성동",37.514086,127.056364,2024-07-02 15:14:16.831213,60,20000,3,5,1
501,"대구,중구,동인동",35.871309,128.597235,2024-05-28 23:46:48.779299,90,20000,2,5,2
502,"전라남도,순천시,연향동",34.957456,127.488889,2024-06-12 10:42:30.358407,240,20000,1,2,2
503,"경상남도,김해시,삼계동",35.227423,128.889092,2024-06-16 08:57:52.638576,180,20000,4,5,2
504,"경상남도,창원시,상남동",35.23357,128.68104,2024-06-08 06:24:27.963679,180,30000,5,5,1
505,"충청북도,청주시,용암동",36.614387,127.488491,2024-06-25 12:34:39.170810,90,25000,6,1,0
506,"충청남도,아산시,배방읍",36.775981,127.050716,2024-06-21 13:52:32.706941,60,30000,4,4,1
507,"충청남도,서산시,동문동",36.782492,126.451343,2024-06-12 09:42:27.646766,210,20000,5,1,0
508,"인천,부평구,부평동",37.490398,126.725359,2024-06-30 06:23:40.380057,90,35000,6,2,0
509,"경상남도,진주시,상봉동",35.180434,128.107464,2024-05-31 06:54:30.259228,60,25000,3,6,0
510,"경상남도,김해시,삼계동",35.227423,128.889092,2024-06-12 17:35:04.900253,90,25000,1,3,0
511,"광주,동구,지산동",35.140604,126.923725,2024-07-13 03:12:46.674867,150,15000,6,3,1
512,"충청남도,천안시,두정동",36.822743,127.14326,2024-05-23 11:33:35.887890,60,35000,4,4,3
513,"인천,부평구,부평동",37.490398,126.725359,2024-07-04 16:03:53.951510,300,15000,2,2,0
514,"강원도,춘천시,퇴계동",37.865694,127.724018,2024-06-28 15:15:08.237213,180,25000,1,5,1
515,"서울,종로구,삼청동",37.58861,126.981469,2024-07-13 00:13:16.404309,150,15000,2,4,1
516,"경상북도,경주시,성건동",35.841689,129.20476,2024-06-26 00:04:38.623681,150,35000,5,6,2
517,"광주,동구,지산동",35.140604,126.923725,2024-06-12 02:06:16.457090,270,30000,1,4,1
518,"울산,남구,삼산동",35.538377,129.337707,2024-07-13 21:45:10.265231,300,25000,6,2,0
519,"충청남도,서산시,동문동",36.782492,126.451343,2024-06-30 21:38:51.417645,240,30000,2,6,2
520,"전라북도,익산시,모현동",35.943108,126.945472,2024-07-13 17:22:46.700499,210,35000,6,5,0
521,"전라북도,전주시,송천동",35.84237,127.106548,2024-06-24 14:41:22.709970,240,30000,2,5,3
522,"경기도,성남시,정자동",37.359978,127.105793,2024-06-11 02:16:36.698850,150,15000,1,4,3
523,"경상북도,경주시,성건동",35.841689,129.20476,2024-06-26 23:28:47.325632,240,20000,6,4,1
524,"대전,유성구,봉명동",36.353342,127.335049,2024-07-07 12:14:34.691842,210,15000,3,2,3
525,"대전,중구,은행동",36.325645,127.423554,2024-06-08 06:20:34.439102,90,20000,4,4,3
526,"인천,연수구,연수동",37.418887,126.678118,2024-06-12 08:05:36.050575,270,30000,6,3,2
527,"충청북도,청주시,용암동",36.614387,127.488491,2024-06-04 00:01:44.387670,210,15000,5,4,2
528,"강원도,강릉시,포남동",37.753878,128.890478,2024-06-07 16:05:29.369117,240,20000,6,3,1
529,"인천,남동구,구월동",37.449972,126.709778,2024-06-17 03:37:08.875673,60,25000,3,6,3
530,"광주,서구,치평동",35.151066,126.849492,2024-06-05 01:30:33.542277,120,30000,5,1,3
531,"광주,동구,지산동",35.140604,126.923725,2024-06-21 19:56:44.837276,240,35000,6,4,3
532,"인천,부평구,부평동",37.490398,126.725359,2024-06-19 11:46:24.137558,240,20000,3,6,0
533,"광주,서구,치평동",35.151066,126.849492,2024-07-17 00:01:15.173553,60,35000,5,1,2
534,"전라북도,군산시,조촌동",35.97358,126.687572,2024-06-17 07:07:16.648293,270,25000,1,5,0
535,"서울,종로구,삼청동",37.58861,126.981469,2024-06-14 16:19:02.624817,60,30000,4,6,2
536,"경기도,성남시,정자동",37.359978,127.105793,2024-07-04 11:00:18.405339,240,15000,6,5,3
537,"전라북도,전주시,송천동",35.84237,127.106548,2024-07-14 06:12:51.112459,300,25000,3,6,1
538,"전라남도,목포시,용당동",34.80924,126.424993,2024-06-30 05:27:35.879987,60,35000,2,5,0
539,"경상남도,진주시,상봉동",35.180434,128.107464,2024-06-10 00:13:27.175338,300,30000,5,5,1
540,"울산,남구,삼산동",35.538377,129.337707,2024-06-15 12:29:19.507555,120,25000,1,3,0
541,"부산,수영구,광안동",35.153034,129.112549,2024-05-24 01:06:23.107853,120,20000,4,1,2
542,"강원도,원주시,단구동",37.341945,127.945571,2024-07-08 11:46:46.312721,210,35000,2,5,1
543,"전라남도,목포시,용당동",34.80924,126.424993,2024-06-02 16:16:17.830305,300,25000,1,5,3
544,"대구,수성구,범어동",35.858366,128.628559,2024-07-08 20:57:10.654100,210,25000,4,2,3
545,"서울,송파구,잠실동",37.51154,127.082563,2024-06-24 18:12:06.068578,240,15000,1,6,2
546,"경기도,용인시,보정동",37.312194,127.107635,2024-06-08 04:03:15.919933,90,20000,4,6,3
547,"경상북도,구미시,원평동",36.119728,128.344754,2024-06-02 01:52:24.443244,120,25000,1,3,3
548,"경상북도,경주시,성건동",35.841689,129.20476,2024-06-15 13:47:29.923120,90,35000,4,2,2
549,"광주,동구,지산동",35.140604,126.923725,2024-07-17 11:20:07.175550,180,20000,4,3,2
550,"광주,동구,지산동",35.140604,126.923725,2024-07-08 15:18:17.935398,120,35000,1,6,0
551,"전라남도,순천시,연향동",34.957456,127.488889,2024-07-01 12:21:45.626994,270,35000,4,6,3
552,"대전,서구,둔산동",36.354566,127.378047,2024-06-21 07:01:26.117821,90,25000,1,5,0
553,"충청남도,아산시,배방읍",36.775981,127.050716,2024-06-02 09:03:25.508841,150,15000,5,4,1
554,"충청북도,충주시,연수동",36.983476,127.926342,2024-06-30 06:41:45.035380,60,20000,6,2,3
555,"충청북도,제천시,하소동",37.139092,128.194685,2024-06-18 00:03:17.881183,150,25000,2,1,2
556,"경기도,용인시,보정동",37.312194,127.107635,2024-05-23 12:52:14.319664,150,25000,5,4,3
557,"경상남도,창원시,상남동",35.23357,128.68104,2024-07-04 11:15:29.574268,180,30000,4,3,1
558,"경상남도,창원시,상남동",35.23357,128.68104,2024-06-29 13:39:57.105367,180,15000,3,3,2
559,"인천,부평구,부평동",37.490398,126.725359,2024-06-01 12:06:45.912864,300,15000,3,2,3
560,"대전,유성구,봉명동",36.353342,127.335049,2024-07-15 07:01:13.431991,270,30000,1,1,3
561,"충청북도,제천시,하소동",37.139092,128.194685,2024-06-21 08:39:14.327617,300,35000,6,2,0
562,"전라남도,목포시,용당동",34.80924,126.424993,2024-07-03 19:14:36.353233,90,30000,5,4,3
563,"울산,중구,학산동",35.553244,129.254319,2024-06-19 21:28:58.942434,300,15000,6,6,1
564,"대전,유성구,봉명동",36.353342,127.335049,2024-05-26 00:14:39.818311,120,30000,2,4,0
565,"전라북도,군산시,조촌동",35.97358,126.687572,2024-06-23 17:42:26.035621,120,25000,1,3,1
566,"전라남도,여수시,돌산읍",34.650891,127.674292,2024-06-10 16:35:46.322521,300,25000,4,2,1
567,"광주,서구,치평동",35.151066,126.849492,2024-07-04 04:51:28.952253,150,25000,5,2,1
568,"전라남도,여수시,돌산읍",34.650891,127.674292,2024-06-17 12:13:43.777576,150,25000,3,2,1
569,"경기도,수원시,우만동",37.293735,127.009632,2024-06-09 13:10:04.822932,90,25000,3,5,3
570,"전라남도,순천시,연향동",34.957456,127.488889,2024-06-23 00:09:21.740572,120,30000,3,5,1
571,"인천,남동구,구월동",37.449972,126.709778,2024-06-16 12:43:40.261958,270,30000,5,1,2
572,"대전,유성구,봉명동",36.353342,127.335049,2024-06-14 06:09:11.057603,300,20000,3,3,1
573,"경상북도,포항시,해도동",35.994724,129.374189,2024-07-08 22:42:11.563603,60,35000,2,3,0
574,"대전,유성구,봉명동",36.353342,127.335049,2024-06-02 10:31:40.018754,210,15000,3,3,1
575,"강원도,원주시,단구동",37.341945,127.945571,2024-05-23 08:07:08.981488,60,25000,1,1,0
576,"전라남도,목포시,용당동",34.80924,126.424993,2024-05-30 05:49:06.756691,180,15000,3,3,0
577,"대전,중구,은행동",36.325645,127.423554,2024-06-17 05:53:12.457071,150,35000,2,6,2
578,"대구,수성구,범어동",35.858366,128.628559,2024-07-13 20:04:58.838925,90,30000,3,1,3
579,"경기도,성남시,정자동",37.359978,127.105793,2024-07-09 18:05:59.469956,60,35000,2,5,3
580,"전라북도,군산시,조촌동",35.97358,126.687572,2024-06-21 20:45:40.520445,90,35000,3,1,1
581,"충청북도,청주시,용암동",36.614387,127.488491,2024-06-15 22:34:46.650931,210,25000,4,5,1
582,"전라남도,순천시,연향동",34.957456,127.488889,2024-07-03 21:40:53.342400,240,20000,2,4,1
583,"경상북도,구미시,원평동",36.119728,128.344754,2024-07-01 12:45:39.531551,210,25000,1,3,0
584,"경상북도,포항시,해도동",35.994724,129.374189,2024-05-30 06:16:22.711119,150,20000,1,6,1
585,"부산,해운대구,우동",35.163184,129.163564,2024-05-25 21:40:48.535280,300,30000,4,2,3
586,"울산,동구,전하동",35.482112,129.429259,2024-07-14 04:55:08.402515,180,25000,1,3,1
587,"대구,수성구,범어동",35.858366,128.628559,2024-07-06 21:45:13.817935,90,15000,3,2,2
588,"경상남도,김해시,삼계동",35.227423,128.889092,2024-06-07 16:32:27.694626,180,25000,1,6,2
589,"경기도,성남시,정자동",37.359978,127.105793,2024-06-27 00:00:36.609225,300,15000,5,1,0
590,"충청남도,아산시,배방읍",36.775981,127.050716,2024-05-23 04:06:53.501550,180,25000,4,3,3
591,"경기도,수원시,우만동",37.293735,127.009632,2024-06-24 22:41:41.459902,120,20000,2,4,3
592,"경상북도,경주시,성건동",35.841689,129.20476,2024-06-13 05:19:51.230393,240,20000,4,3,2
593,"강원도,원주시,단구동",37.341945,127.945571,2024-06-29 13:58:05.820372,180,20000,5,2,0
594,"경기도,수원시,우만동",37.293735,127.009632,2024-07-17 15:31:56.317116,150,30000,5,2,0
595,"강원도,춘천시,퇴계동",37.865694,127.724018,2024-06-28 12:55:52.613431,150,20000,3,4,3
596,"대전,서구,둔산동",36.354566,127.378047,2024-06-24 03:12:26.699641,60,30000,6,4,0
597,"경상북도,포항시,해도동",35.994724,129.374189,2024-06-03 01:54:54.005088,270,15000,4,3,1
598,"대구,중구,동인동",35.871309,128.597235,2024-07-05 01:33:41.396961,300,20000,3,6,0
599,"경상북도,구미시,원평동",36.119728,128.344754,2024-07-04 07:05:23.102130,120,30000,3,3,2
600,"울산,동구,전하동",35.482112,129.429259,2024-06-25 07:05:50.144706,300,20000,4,3,1
601,"울산,중구,학산동",35.553244,129.254319,2024-05-23 15:48:26.638186,300,35000,4,1,0
602,"서울,송파구,잠실동",37.51154,127.082563,2024-07-14 10:25:12.871671,150,30000,6,2,1
603,"부산,수영구,광안동",35.153034,129.112549,2024-07-01 11:59:15.275339,90,35000,3,2,0
604,"서울,강남구,삼성동",37.514086,127.056364,2024-06-22 07:24:49.286902,270,35000,1,5,2
605,"전라북도,익산시,모현동",35.943108,126.945472,2024-07-19 11:35:42.608875,150,30000,5,1,1
606,"경상남도,김해시,삼계동",35.227423,128.889092,2024-06-05 10:07:45.023241,150,15000,4,2,2
607,"광주,서구,치평동",35.151066,126.849492,2024-06-25 06:06:08.763334,270,25000,5,5,2
608,"인천,부평구,부평동",37.490398,126.725359,2024-06-21 18:24:14.834214,240,30000,3,2,1
609,"서울,강남구,삼성동",37.514086,127.056364,2024-05-30 03:19:07.475933,300,20000,1,4,1
610,"광주,서구,치평동",35.151066,126.849492,2024-06-09 21:54:14.703460,300,15000,3,3,0
611,"부산,해운대구,우동",35.163184,129.163564,2024-07-16 18:26:25.355983,210,30000,6,5,1
612,"충청북도,충주시,연수동",36.983476,127.926342,2024-06-16 00:32:30.681399,150,30000,5,4,2
613,"경상북도,경주시,성건동",35.841689,129.20476,2024-06-04 14:44:46.865590,240,35000,6,6,3
614,"광주,서구,치평동",35.151066,126.849492,2024-07-06 06:56:56.827067,60,35000,3,4,3
615,"전라북도,익산시,모현동",35.943108,126.945472,2024-07-05 17:27:23.656935,210,15000,6,6,0
616,"광주,북구,문흥동",35.179975,126.931675,2024-07-07 06:44:36.704676,120,15000,2,4,2
617,"울산,중구,학산동",35.553244,129.254319,2024-06-09 07:54:52.664756,270,15000,2,5,0
618,"광주,북구,문흥동",35.179975,126.931675,2024-06-14 14:34:53.483411,300,25000,5,2,2
619,"강원도,원주시,단구동",37.341945,127.945571,2024-06-14 04:35:46.879523,120,15000,1,1,0
620,"대전,유성구,봉명동",36.353342,127.335049,2024-07-03 15:18:36.273412,240,35000,6,2,2
621,"충청남도,서산시,동문동",36.782492,126.451343,2024-05-24 05:53:37.730360,270,35000,4,2,2
622,"충청남도,아산시,배방읍",36.775981,127.050716,2024-07-02 15:57:29.218731,150,35000,4,1,1
623,"충청북도,충주시,연수동",36.983476,127.926342,2024-06-10 13:39:24.733612,150,30000,3,4,1
624,"광주,서구,치평동",35.151066,126.849492,2024-06-17 09:27:33.301927,300,35000,4,6,2
625,"부산,사하구,감천동",35.098774,128.967137,2024-06-19 23:15:43.101943,120,35000,5,3,2
626,"대구,동구,효목동",35.882869,128.636291,2024-06-29 12:58:47.103535,90,35000,6,2,1
627,"강원도,원주시,단구동",37.341945,127.945571,2024-05-24 06:59:03.785085,180,30000,5,5,2
628,"인천,연수구,연수동",37.418887,126.678118,2024-06-23 18:29:44.119319,270,15000,1,1,1
629,"대구,수성구,범어동",35.858366,128.628559,2024-06-28 20:17:43.192361,120,20000,2,2,3
630,"전라북도,군산시,조촌동",35.97358,126.687572,2024-06-04 10:03:40.676115,90,15000,4,2,2
631,"부산,수영구,광안동",35.153034,129.112549,2024-05-23 14:55:23.132287,120,30000,2,5,0
632,"인천,연수구,연수동",37.418887,126.678118,2024-06-05 09:53:57.439661,270,25000,1,6,0
633,"인천,남동구,구월동",37.449972,126.709778,2024-06-23 16:13:02.527120,270,25000,3,2,0
634,"대전,유성구,봉명동",36.353342,127.335049,2024-07-19 09:31:50.391943,210,35000,1,2,2
635,"서울,송파구,잠실동",37.51154,127.082563,2024-06-26 13:52:27.185059,60,35000,4,3,2
636,"경기도,성남시,정자동",37.359978,127.105793,2024-05-28 21:44:03.983078,270,20000,4,1,0
637,"경상남도,진주시,상봉동",35.180434,128.107464,2024-06-24 17:18:54.829459,180,35000,3,1,0
638,"대구,중구,동인동",35.871309,128.597235,2024-06-09 03:33:31.751364,240,25000,4,6,0
639,"인천,부평구,부평동",37.490398,126.725359,2024-06-01 00:15:23.484009,180,20000,3,1,0
640,"전라북도,익산시,모현동",35.943108,126.945472,2024-07-18 16:06:15.112484,180,30000,4,1,3
641,"충청북도,충주시,연수동",36.983476,127.926342,2024-05-21 13:50:30.071346,240,30000,4,6,1
642,"울산,남구,삼산동",35.538377,129.337707,2024-06-19 08:23:30.546670,60,15000,3,5,1
643,"부산,사하구,감천동",35.098774,128.967137,2024-05-24 11:38:18.185400,120,20000,2,2,3
644,"서울,종로구,삼청동",37.58861,126.981469,2024-06-09 08:52:56.311615,120,15000,4,3,0
645,"서울,강남구,삼성동",37.514086,127.056364,2024-06-17 23:08:14.896839,180,30000,3,3,1
646,"경상북도,구미시,원평동",36.119728,128.344754,2024-07-07 15:23:26.600212,270,15000,6,3,1
647,"대구,중구,동인동",35.871309,128.597235,2024-05-24 11:35:45.941541,210,30000,2,3,3
648,"울산,중구,학산동",35.553244,129.254319,2024-06-04 04:41:53.757544,90,30000,6,1,0
649,"충청북도,제천시,하소동",37.139092,128.194685,2024-06-21 21:28:35.194965,90,15000,2,6,3
650,"대전,유성구,봉명동",36.353342,127.335049,2024-05-27 00:32:45.589091,300,30000,4,6,2
651,"서울,송파구,잠실동",37.51154,127.082563,2024-07-12 11:27:56.565430,240,15000,2,6,0
652,"경기도,수원시,우만동",37.293735,127.009632,2024-07-05 06:14:16.982038,180,15000,6,4,0
653,"전라북도,군산시,조촌동",35.97358,126.687572,2024-06-05 14:54:00.686330,90,20000,1,2,3
654,"인천,남동구,구월동",37.449972,126.709778,2024-06-12 21:30:30.878253,60,25000,6,6,0
655,"울산,동구,전하동",35.482112,129.429259,2024-07-11 13:09:40.384106,270,25000,6,3,3
656,"부산,해운대구,우동",35.163184,129.163564,2024-06-03 10:25:07.821305,150,15000,3,3,0
657,"강원도,춘천시,퇴계동",37.865694,127.724018,2024-06-13 10:19:35.372608,150,25000,5,6,1
658,"전라북도,익산시,모현동",35.943108,126.945472,2024-06-24 09:31:12.464029,240,20000,3,5,0
659,"충청남도,아산시,배방읍",36.775981,127.050716,2024-05-30 02:57:13.656512,120,20000,6,5,2
660,"전라북도,군산시,조촌동",35.97358,126.687572,2024-07-15 11:46:13.195647,270,30000,5,2,1
661,"울산,중구,학산동",35.553244,129.254319,2024-06-02 20:55:21.649101,240,30000,5,1,1
662,"충청북도,충주시,연수동",36.983476,127.926342,2024-07-13 07:06:15.994881,60,30000,6,6,3
663,"전라북도,전주시,송천동",35.84237,127.106548,2024-05-27 09:18:34.399297,300,25000,4,1,2
664,"울산,동구,전하동",35.482112,129.429259,2024-07-17 19:49:06.990805,300,30000,6,5,3
665,"대전,중구,은행동",36.325645,127.423554,2024-07-05 03:34:47.852472,300,35000,2,6,0
666,"대구,수성구,범어동",35.858366,128.628559,2024-07-17 21:07:56.149325,180,30000,4,1,3
667,"경상북도,경주시,성건동",35.841689,129.20476,2024-05-28 01:33:16.065208,210,20000,5,1,2
668,"대구,수성구,범어동",35.858366,128.628559,2024-05-28 21:27:45.251564,150,25000,2,6,3
669,"충청남도,서산시,동문동",36.782492,126.451343,2024-06-13 16:17:37.890719,120,15000,1,5,0
670,"전라북도,군산시,조촌동",35.97358,126.687572,2024-06-08 17:34:29.828507,60,25000,6,5,1
671,"경상남도,진주시,상봉동",35.180434,128.107464,2024-06-21 09:12:54.125970,120,30000,6,6,3
672,"강원도,춘천시,퇴계동",37.865694,127.724018,2024-06-17 01:10:30.604627,180,25000,4,6,0
673,"광주,동구,지산동",35.140604,126.923725,2024-05-26 00:41:21.328866,300,35000,2,6,2
674,"경상북도,구미시,원평동",36.119728,128.344754,2024-05-23 02:58:56.085218,150,20000,6,6,0
675,"울산,중구,학산동",35.553244,129.254319,2024-06-07 10:31:24.572085,270,25000,5,5,3
676,"전라북도,전주시,송천동",35.84237,127.106548,2024-06-02 12:35:44.901231,240,30000,5,6,2
677,"인천,부평구,부평동",37.490398,126.725359,2024-06-25 11:20:39.773198,270,25000,1,3,2
678,"광주,서구,치평동",35.151066,126.849492,2024-06-20 01:45:27.115515,120,35000,3,5,2
679,"대전,중구,은행동",36.325645,127.423554,2024-06-07 22:30:22.855536,300,35000,3,3,2
680,"서울,강남구,삼성동",37.514086,127.056364,2024-05-30 06:30:12.108294,240,20000,5,4,1
681,"강원도,강릉시,포남동",37.753878,128.890478,2024-06-23 10:22:47.602712,210,30000,3,1,0
682,"충청남도,서산시,동문동",36.782492,126.451343,2024-06-05 08:04:32.987203,90,15000,5,6,1
683,"전라남도,순천시,연향동",34.957456,127.488889,2024-05-24 21:43:07.927051,210,30000,2,1,2
684,"광주,동구,지산동",35.140604,126.923725,2024-06-28 17:20:22.492650,210,35000,4,2,0
685,"충청북도,청주시,용암동",36.614387,127.488491,2024-06-30 01:05:35.509954,180,35000,3,4,1
686,"대구,중구,동인동",35.871309,128.597235,2024-06-20 05:41:17.160735,150,30000,4,5,0
687,"대구,수성구,범어동",35.858366,128.628559,2024-06-23 01:28:55.859632,180,20000,1,1,1
688,"전라남도,여수시,돌산읍",34.650891,127.674292,2024-07-15 20:38:36.364055,60,25000,4,6,0
689,"부산,해운대구,우동",35.163184,129.163564,2024-07-09 06:32:32.594577,90,25000,2,3,2
690,"경상남도,진주시,상봉동",35.180434,128.107464,2024-06-02 13:38:03.499651,300,15000,1,1,3
691,"부산,수영구,광안동",35.153034,129.112549,2024-07-17 10:58:49.893883,270,35000,5,5,0
692,"부산,수영구,광안동",35.153034,129.112549,2024-07-16 23:01:04.791769,90,35000,2,6,3
693,"충청남도,천안시,두정동",36.822743,127.14326,2024-06-20 03:33:37.210006,240,35000,2,6,3
694,"전라북도,군산시,조촌동",35.97358,126.687572,2024-06-04 14:34:03.874022,150,30000,4,1,3
695,"경상북도,포항시,해도동",35.994724,129.374189,2024-06-30 23:06:55.925047,180,30000,4,3,0
696,"전라남도,여수시,돌산읍",34.650891,127.674292,2024-07-05 16:31:48.594875,240,20000,1,1,1
697,"울산,중구,학산동",35.553244,129.254319,2024-07-15 09:29:12.580920,300,35000,2,2,0
698,"경상북도,포항시,해도동",35.994724,129.374189,2024-06-03 06:50:03.746556,240,30000,4,4,3
699,"충청북도,청주시,용암동",36.614387,127.488491,2024-07-04 20:32:00.281241,90,25000,2,6,2
700,"충청북도,청주시,용암동",36.614387,127.488491,2024-06-18 01:57:21.698208,90,25000,4,6,0
701,"대구,동구,효목동",35.882869,128.636291,2024-06-29 12:24:11.455336,150,25000,2,6,1
702,"강원도,원주시,단구동",37.341945,127.945571,2024-06-10 04:51:46.492288,150,15000,2,6,0
703,"경기도,용인시,보정동",37.312194,127.107635,2024-06-08 04:42:19.071193,210,20000,3,4,2
704,"충청남도,아산시,배방읍",36.775981,127.050716,2024-07-15 12:14:58.233333,210,20000,5,6,3
705,"경상북도,포항시,해도동",35.994724,129.374189,2024-07-04 08:06:06.484139,300,30000,2,4,3
706,"경상남도,김해시,삼계동",35.227423,128.889092,2024-06-01 13:32:19.552624,60,25000,3,3,1
707,"인천,부평구,부평동",37.490398,126.725359,2024-06-23 03:20:01.813305,300,20000,2,5,1
708,"부산,사하구,감천동",35.098774,128.967137,2024-05-28 19:31:12.281353,60,25000,5,2,1
709,"울산,동구,전하동",35.482112,129.429259,2024-05-29 05:41:56.317331,240,25000,2,2,3
710,"충청남도,아산시,배방읍",36.775981,127.050716,2024-07-08 13:23:26.545560,150,15000,5,4,3
711,"부산,사하구,감천동",35.098774,128.967137,2024-06-08 18:16:05.461629,270,15000,6,5,2
712,"경상북도,포항시,해도동",35.994724,129.374189,2024-07-01 20:43:44.146589,300,30000,4,4,3
713,"인천,연수구,연수동",37.418887,126.678118,2024-05-23 04:25:57.018736,270,20000,2,1,1
714,"경기도,성남시,정자동",37.359978,127.105793,2024-06-07 23:58:39.906488,210,25000,5,6,1
715,"대구,수성구,범어동",35.858366,128.628559,2024-07-17 23:09:48.607877,150,15000,4,6,2
716,"울산,남구,삼산동",35.538377,129.337707,2024-05-23 17:31:50.171557,120,20000,2,1,2
717,"경기도,용인시,보정동",37.312194,127.107635,2024-07-08 16:34:50.635222,300,15000,3,4,0
718,"인천,남동구,구월동",37.449972,126.709778,2024-06-25 02:06:02.246572,60,15000,3,5,1
719,"대구,동구,효목동",35.882869,128.636291,2024-06-27 03:48:59.945324,300,30000,1,1,2
720,"경기도,수원시,우만동",37.293735,127.009632,2024-07-01 20:00:29.090726,60,15000,6,1,1
721,"대전,중구,은행동",36.325645,127.423554,2024-07-11 12:13:55.489822,210,35000,4,5,3
722,"부산,해운대구,우동",35.163184,129.163564,2024-06-06 17:45:32.742545,120,30000,3,5,1
723,"경상남도,진주시,상봉동",35.180434,128.107464,2024-06-11 21:19:16.117193,300,30000,1,6,1
724,"전라북도,군산시,조촌동",35.97358,126.687572,2024-07-11 09:29:47.508189,240,20000,3,2,0
725,"대전,중구,은행동",36.325645,127.423554,2024-06-30 08:57:30.919978,120,30000,6,2,3
726,"경상남도,창원시,상남동",35.23357,128.68104,2024-06-08 01:47:38.458927,120,20000,5,4,0
