user_id,departure_address,latitude,longitude,arrival_datetime,num_passenger,num_luggage,car_seats
490,"경기도, 부천시, 상동",37.5033,126.7545,2024-07-06 23:22:49.801348,6,4,0
491,"경기도, 고양시, 화정동",37.6347,126.8325,2024-06-22 00:15:41.157654,3,10,0
492,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-06-19 09:26:06.659580,4,4,0
493,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-07-11 16:14:46.620042,6,3,0
494,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-05-21 00:36:24.968377,1,8,0
495,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-06-27 00:27:34.322700,3,6,3
496,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-05-31 09:54:23.453157,3,2,3
497,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-26 21:56:39.817659,1,1,1
498,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-15 20:44:13.650323,6,4,0
499,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-24 21:45:10.206194,2,0,0
500,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-06-09 21:44:03.030226,4,6,0
501,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-28 17:09:51.449894,6,1,1
502,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-21 10:57:41.701368,5,6,0
503,"인천광역시, 동구, 화수동",37.4735,126.642,2024-07-09 13:46:40.578820,2,0,3
504,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-01 09:15:54.121257,5,8,0
505,"경기도, 용인시, 역북동",37.2392,127.1874,2024-07-14 20:53:43.244941,2,5,1
506,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-07-06 18:54:09.290331,5,0,0
507,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-16 03:21:55.415653,2,8,0
508,"경기도, 고양시, 일산동",37.6783,126.7891,2024-06-23 06:49:04.209999,4,4,1
509,"경기도, 화성시, 반월동",37.2061,126.9955,2024-05-24 10:26:14.064704,1,5,0
510,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-13 13:13:12.997360,5,2,0
511,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-07-10 05:54:29.105916,3,10,1
512,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-05-27 09:08:15.256336,3,7,0
513,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-05-24 02:49:09.443357,6,8,0
514,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-07-02 04:21:51.579246,1,6,1
515,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-30 14:38:48.183574,3,4,1
516,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-07-14 06:45:03.661172,5,9,0
517,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-05 15:32:08.783468,3,8,0
518,"경기도, 포천시, 일동면",37.9956,127.3157,2024-07-06 23:03:27.862862,3,1,0
519,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-25 09:47:53.486084,5,9,0
520,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-05-25 04:41:50.960097,6,6,1
521,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-28 12:50:29.617710,5,2,3
522,"경기도, 평택시, 비전동",37.0283,127.112,2024-06-21 15:00:25.406200,6,0,1
523,"경기도, 안양시, 비산동",37.3925,126.9483,2024-07-15 09:35:22.333841,3,2,0
524,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-07-18 22:33:27.909243,4,7,0
525,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-06-19 05:21:33.777765,2,3,0
526,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-16 03:46:45.722217,6,6,1
527,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-07-09 10:29:27.885842,5,5,0
528,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-17 21:00:52.157868,6,7,0
529,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-30 16:37:56.863923,5,0,0
530,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-08 09:23:09.045938,5,7,0
531,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-06-27 03:23:57.462717,5,10,0
532,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-06-16 02:58:01.654710,3,2,1
533,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-06 10:41:52.006728,6,7,0
534,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-20 01:23:22.357666,5,0,0
535,"경기도, 고양시, 일산동",37.6783,126.7891,2024-05-28 12:09:49.173027,2,4,0
536,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-11 04:00:40.779161,1,0,1
537,"경기도, 용인시, 역북동",37.2392,127.1874,2024-06-04 22:55:49.139112,3,1,0
538,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-07 13:35:51.282926,4,0,0
539,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-06-05 10:01:04.301647,5,9,0
540,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-22 19:52:15.161371,3,9,0
541,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-06-09 17:42:51.611281,6,3,0
542,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-06-28 01:29:20.468686,5,9,1
543,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-15 03:33:28.218348,3,6,0
544,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-05-29 06:06:46.000424,1,10,1
545,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-25 09:17:11.649161,6,8,3
546,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-06-29 17:09:36.497958,4,8,0
547,"경기도, 안양시, 비산동",37.3925,126.9483,2024-07-04 21:25:56.832603,1,0,1
548,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-06-18 07:06:51.033745,1,4,3
549,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-05-30 20:59:23.337192,2,6,3
550,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-17 06:47:13.668609,5,9,1
551,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-07-14 15:25:07.254343,2,4,1
552,"경기도, 양주시, 고암동",37.785,127.0474,2024-05-27 09:34:27.667275,6,5,1
553,"경기도, 양주시, 회암동",37.7543,127.0466,2024-05-29 07:56:10.885448,3,8,0
554,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-28 13:32:46.579967,2,7,0
555,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-01 22:16:23.553154,2,2,0
556,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-06-21 08:37:40.797126,4,4,1
557,"경기도, 포천시, 일동면",37.9956,127.3157,2024-07-05 00:01:41.848352,2,3,0
558,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-16 21:11:18.161086,2,9,1
559,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-15 06:09:05.822440,5,0,0
560,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-07-08 17:00:50.731301,5,7,0
561,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-03 09:41:37.709614,1,7,2
562,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-11 17:46:44.649763,6,9,1
563,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-05-24 00:11:43.574300,5,3,1
564,"경기도, 광명시, 철산동",37.4795,126.8648,2024-05-30 18:12:33.082044,1,2,0
565,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-05-24 08:56:43.794368,6,10,1
566,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-06-29 21:28:04.021518,1,1,1
567,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-07-08 05:55:25.330524,3,3,0
568,"경기도, 광명시, 철산동",37.4795,126.8648,2024-06-04 04:03:47.638742,2,7,0
569,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-20 18:12:22.393059,1,6,0
570,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-11 09:56:23.318600,3,3,1
571,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-07-12 21:34:41.455667,6,10,1
572,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-06 23:27:54.582255,2,7,0
573,"경기도, 양주시, 회암동",37.7543,127.0466,2024-06-15 07:48:26.243345,3,2,1
574,"경기도, 광명시, 철산동",37.4795,126.8648,2024-07-08 02:05:53.586697,1,9,0
575,"경기도, 평택시, 비전동",37.0283,127.112,2024-05-22 12:25:38.804458,6,9,0
576,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-13 08:03:23.724031,1,6,1
577,"경기도, 포천시, 일동면",37.9956,127.3157,2024-06-13 14:59:04.298134,1,10,1
578,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-02 06:01:23.369987,3,6,0
579,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-05-22 16:36:57.340735,1,0,0
580,"경기도, 안양시, 비산동",37.3925,126.9483,2024-07-18 15:47:12.153762,6,3,0
581,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-07 13:43:17.834286,6,1,0
582,"경기도, 포천시, 일동면",37.9956,127.3157,2024-05-28 19:19:34.872567,5,6,0
583,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-06-06 20:00:15.100574,4,5,1
584,"경기도, 포천시, 일동면",37.9956,127.3157,2024-07-03 17:42:59.693132,2,10,1
585,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-05-31 01:46:31.544559,4,0,0
586,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-13 06:19:59.975393,5,5,0
587,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-12 07:56:16.459402,5,5,0
588,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-06-14 23:56:13.350514,1,8,1
589,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-30 09:00:09.879433,1,10,1
590,"경기도, 포천시, 일동면",37.9956,127.3157,2024-07-04 02:33:34.358990,6,0,0
591,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-12 09:04:13.121876,6,1,1
592,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-19 13:43:27.758032,3,3,1
593,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-05-25 05:22:33.976264,6,4,0
594,"경기도, 화성시, 반월동",37.2061,126.9955,2024-07-04 06:54:35.518485,4,4,1
595,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-08 14:29:16.094367,1,10,1
596,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-27 04:13:42.144775,4,0,0
597,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-07-11 04:29:44.340209,5,8,1
598,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-06-01 16:46:50.911201,4,2,1
599,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-05-28 17:36:23.570635,1,4,0
600,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-30 13:20:38.919922,3,2,0
601,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-25 05:55:36.646656,5,7,0
602,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-05-24 04:55:28.420774,1,10,0
603,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-05-21 04:12:31.050188,1,1,3
604,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-04 23:30:05.959634,1,1,0
605,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-14 05:28:03.678117,1,4,3
606,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-01 07:45:54.051854,1,10,0
607,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-05-30 17:59:45.279013,2,9,0
608,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-06-13 16:12:57.719867,5,10,0
609,"경기도, 고양시, 일산동",37.6783,126.7891,2024-07-16 18:07:31.980727,1,5,3
610,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-06-07 06:29:51.811092,4,7,1
611,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-09 03:33:30.157324,3,6,0
612,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-17 19:15:06.105981,5,1,0
613,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-26 05:02:03.359619,6,3,1
614,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-24 05:29:22.921999,1,6,1
615,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-20 01:50:15.795960,2,5,0
616,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-05-26 18:42:49.941622,4,0,0
617,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-07-13 22:40:22.454514,2,10,0
618,"인천광역시, 동구, 화수동",37.4735,126.642,2024-07-05 18:31:50.087939,4,0,2
619,"경기도, 고양시, 화정동",37.6347,126.8325,2024-05-25 06:09:40.119294,3,0,0
620,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-06-13 20:21:38.795239,5,2,1
621,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-01 01:58:33.877699,4,6,0
622,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-06 19:44:46.070813,5,10,0
623,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-06-06 05:36:11.013537,1,5,1
624,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-07-19 21:44:01.737934,6,1,1
625,"경기도, 광명시, 철산동",37.4795,126.8648,2024-07-15 22:40:05.221582,3,9,0
626,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-15 19:34:32.738727,2,0,0
627,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-06-12 09:16:40.364588,1,4,1
628,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-07-06 23:40:52.011037,2,6,0
629,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-06 07:22:05.667732,5,4,3
630,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-05-27 14:33:56.812715,6,3,0
631,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-06-26 02:14:48.855237,4,2,0
632,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-18 22:21:29.556816,2,5,0
633,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-07-12 04:46:06.636558,3,8,0
634,"경기도, 양주시, 회암동",37.7543,127.0466,2024-06-04 03:20:48.458625,1,10,0
635,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-07-15 06:13:54.123771,4,6,0
636,"경기도, 양주시, 회암동",37.7543,127.0466,2024-07-01 00:36:39.254897,6,7,0
637,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-06 20:22:34.147903,2,9,1
638,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-05 09:30:39.092347,1,10,1
639,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-14 02:01:17.635904,4,9,0
640,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-06-22 00:06:41.524960,6,6,0
641,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-16 20:23:42.065345,3,6,0
642,"경기도, 포천시, 일동면",37.9956,127.3157,2024-06-03 01:03:18.690107,2,5,1
643,"경기도, 고양시, 일산동",37.6783,126.7891,2024-07-12 20:35:25.908154,6,3,2
644,"경기도, 양주시, 회암동",37.7543,127.0466,2024-05-23 22:51:48.858426,3,2,0
645,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-05-22 08:00:38.669729,2,6,0
646,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-07-12 20:10:41.892536,6,7,0
647,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-06-29 10:07:45.826480,2,2,0
648,"경기도, 고양시, 화정동",37.6347,126.8325,2024-07-11 04:48:16.327972,2,2,1
649,"경기도, 평택시, 비전동",37.0283,127.112,2024-06-02 18:34:48.575507,6,1,0
650,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-06-08 21:59:31.112854,1,9,2
651,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-25 07:09:53.103980,1,10,0
652,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-05-22 15:13:20.003767,1,6,1
653,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-06-16 02:57:05.214655,2,0,0
654,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-07-14 04:29:41.335966,2,9,3
655,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-20 17:04:32.995615,2,6,2
656,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-06-16 11:48:58.322944,5,1,0
657,"경기도, 광명시, 철산동",37.4795,126.8648,2024-06-23 18:44:44.683916,5,5,0
658,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-06-08 15:17:35.517486,4,6,0
659,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-06-15 17:22:00.567794,1,1,1
660,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-19 22:17:54.238698,4,6,0
661,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-22 07:49:25.294382,5,7,1
662,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-06-06 10:19:01.400579,6,9,0
663,"경기도, 포천시, 일동면",37.9956,127.3157,2024-05-23 19:46:21.693923,5,8,1
664,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-06-22 06:15:48.150213,3,7,0
665,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-06 21:45:12.070787,3,8,1
666,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-07-05 09:58:50.289025,1,1,1
667,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-13 18:30:32.907784,3,2,0
668,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-26 13:55:21.844666,4,4,0
669,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-05-22 06:59:10.551064,6,0,1
670,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-05-22 19:16:46.119895,5,4,1
671,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-05-31 15:52:11.612616,4,4,0
672,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-05-29 05:05:33.421587,5,1,0
673,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-27 21:20:05.966024,3,3,1
674,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-07-02 04:32:14.365144,4,9,0
675,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-07-06 03:56:37.578133,4,5,1
676,"인천광역시, 동구, 화수동",37.4735,126.642,2024-07-07 10:38:22.952164,5,7,0
677,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-07-13 02:31:57.190622,4,6,2
678,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-07-14 22:05:39.489577,6,2,1
679,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-05-28 04:30:24.255541,5,2,3
680,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-06-24 17:16:02.363288,1,1,1
681,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-05-27 15:24:30.117338,1,7,0
682,"인천광역시, 동구, 화수동",37.4735,126.642,2024-07-01 15:54:22.014806,5,8,1
683,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-07-17 13:34:48.707563,4,4,0
684,"경기도, 부천시, 상동",37.5033,126.7545,2024-07-05 12:22:07.680232,1,7,3
685,"경기도, 양주시, 회암동",37.7543,127.0466,2024-05-21 11:29:09.786673,4,2,1
686,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-05-22 09:17:27.503996,4,9,0
687,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-06-29 18:21:44.585778,2,0,0
688,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-06-30 06:25:06.729843,2,0,0
689,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-07-14 14:45:50.010342,1,2,0
690,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-18 03:46:49.531436,6,9,0
691,"경기도, 양주시, 회암동",37.7543,127.0466,2024-07-16 17:09:34.178514,1,2,3
692,"경기도, 포천시, 소흘읍",37.8471,127.1633,2024-06-22 07:20:30.358876,2,8,0
693,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-21 04:10:58.012493,6,9,0
694,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-07-11 13:33:06.997012,2,10,0
695,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-07-09 00:16:55.561759,2,6,0
696,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-05-27 07:24:19.308122,2,4,0
697,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-07-09 11:24:35.688395,1,7,0
698,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-06-09 17:16:34.328185,5,10,0
699,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-05-28 13:31:53.564131,4,1,3
700,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-06-17 04:57:14.855684,4,9,0
701,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-10 19:57:17.351930,1,8,0
702,"경기도, 양주시, 고암동",37.785,127.0474,2024-07-07 18:21:12.276899,5,10,2
703,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-19 00:10:32.405885,6,7,0
704,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-11 17:43:15.997266,3,10,0
705,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-05-28 02:47:02.380291,2,3,0
706,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-07 07:22:49.681656,2,4,0
707,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-05-23 10:08:53.498307,5,7,1
708,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-11 07:50:37.604795,5,6,3
709,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-06-04 12:20:33.870368,2,3,3
710,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-06-20 09:11:04.525985,3,1,1
711,"경기도, 양주시, 회암동",37.7543,127.0466,2024-07-04 07:35:05.279525,6,2,1
712,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-05-28 00:48:59.884844,6,1,0
713,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-06-17 14:24:05.771197,1,6,0
714,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-17 10:40:39.485948,5,4,1
715,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-06-26 04:11:10.876132,1,9,0
716,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-11 04:43:39.094952,2,3,3
717,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-06-11 12:17:14.393982,5,6,1
718,"경기도, 화성시, 반월동",37.2061,126.9955,2024-07-07 20:50:00.422498,5,10,1
719,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-16 12:46:55.005921,1,7,0
720,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-27 03:41:03.293152,5,6,0
721,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-07-07 05:37:58.257554,3,6,0
722,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-23 09:47:10.317072,5,1,1
723,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-30 11:12:09.552877,3,1,0
724,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-01 03:25:36.145210,1,8,1
725,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-07-12 12:09:09.374155,3,8,1
726,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-05-24 14:53:05.924563,1,5,0
727,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-11 04:15:54.488594,5,3,1
728,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-05-27 21:04:06.366816,1,2,0
729,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-17 00:25:37.414072,5,4,0
730,"경기도, 포천시, 소흘읍",37.8471,127.1633,2024-05-25 21:03:33.179179,4,3,0
731,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-06-18 18:25:12.719085,5,8,1
732,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-05-29 17:06:23.531858,3,1,1
733,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-06-12 23:04:28.639786,2,3,0
734,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-06 16:35:02.585753,5,9,0
735,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-14 00:03:58.963719,4,9,1
736,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-05-24 19:09:42.813284,3,10,0
737,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-05 02:51:21.670124,5,2,0
738,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-07-07 09:56:40.746801,6,10,1
739,"경기도, 고양시, 일산동",37.6783,126.7891,2024-06-03 03:46:01.530069,3,2,0
740,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-01 23:47:36.858745,5,8,3
741,"경기도, 고양시, 일산동",37.6783,126.7891,2024-07-03 10:36:29.693511,3,3,1
742,"경기도, 포천시, 일동면",37.9956,127.3157,2024-06-16 18:32:30.910230,2,7,0
743,"경기도, 광명시, 철산동",37.4795,126.8648,2024-07-06 21:00:43.873664,3,6,0
744,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-06 10:43:16.810819,5,3,1
745,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-27 10:55:02.042217,5,10,0
746,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-05-27 21:05:31.840087,1,1,0
747,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-20 14:03:34.456216,5,5,1
748,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-06-24 10:34:11.409721,4,3,0
749,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-07-19 20:19:45.227274,2,8,0
750,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-05-24 17:43:46.060816,1,9,0
751,"경기도, 용인시, 역북동",37.2392,127.1874,2024-06-03 05:49:17.039617,2,10,0
752,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-07-12 08:58:02.876214,2,8,1
753,"경기도, 부천시, 상동",37.5033,126.7545,2024-07-16 19:05:23.234357,5,4,1
754,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-07-09 08:36:41.935118,1,10,1
755,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-21 22:05:17.014273,4,5,0
756,"경기도, 양주시, 회암동",37.7543,127.0466,2024-05-26 22:23:10.853951,3,8,1
757,"경기도, 고양시, 화정동",37.6347,126.8325,2024-07-05 04:58:29.795617,1,1,0
758,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-05-28 12:43:43.234130,6,2,0
759,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-10 20:32:26.140174,5,2,1
760,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-07-19 07:04:40.997631,1,8,2
761,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-30 00:01:42.001442,5,3,1
762,"경기도, 평택시, 비전동",37.0283,127.112,2024-06-28 09:36:44.509423,4,3,2
763,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-05-27 02:30:53.633503,4,3,0
764,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-23 22:20:40.095415,2,10,3
765,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-02 09:56:58.489773,5,4,3
