user_id,departure_address,latitude,longitude,arrival_datetime,max_duration,max_cost,num_passenger,num_luggage,with_children
470,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-20 13:34:23.373879,300,35000,2,6,2
471,"감천동, 사하구, 부산",35.098774,128.967137,2024-06-27 14:50:23.267544,300,25000,4,5,1
472,"정자동, 성남시, 경기도",37.359978,127.105793,2024-07-04 18:26:40.180871,270,30000,1,1,3
473,"삼산동, 남구, 울산",35.538377,129.337707,2024-06-22 01:03:23.076019,180,15000,1,6,1
474,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-07-07 13:08:28.532452,90,25000,2,4,0
475,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-21 01:38:19.653127,240,15000,2,2,0
476,"감천동, 사하구, 부산",35.098774,128.967137,2024-06-19 19:46:29.186516,210,35000,1,4,1
477,"전하동, 동구, 울산",35.482112,129.429259,2024-07-09 09:00:37.670789,270,30000,3,1,2
478,"연수동, 연수구, 인천",37.418887,126.678118,2024-06-19 18:39:15.109714,150,35000,4,6,2
479,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-10 01:10:03.314016,90,15000,3,5,3
480,"효목동, 동구, 대구",35.882869,128.636291,2024-05-24 20:33:08.548302,60,35000,3,6,1
481,"은행동, 중구, 대전",36.325645,127.423554,2024-05-27 05:38:49.262156,270,25000,4,6,1
482,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-05-23 12:43:23.335802,300,15000,4,3,2
483,"범어동, 수성구, 대구",35.858366,128.628559,2024-06-29 17:41:26.804200,150,15000,5,6,0
484,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-07-09 03:33:16.555241,90,25000,3,4,2
485,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-26 17:31:10.012554,300,30000,4,2,3
486,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-05-25 16:05:35.161751,60,30000,1,5,1
487,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-06-11 18:52:13.258408,210,15000,2,6,1
488,"우만동, 수원시, 경기도",37.293735,127.009632,2024-07-17 21:25:50.284528,210,30000,3,3,1
489,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-07 00:49:57.409827,180,20000,4,6,0
490,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-15 23:53:40.147995,210,30000,2,4,2
491,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-07-14 18:33:56.175294,210,30000,4,2,3
492,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-06-11 23:29:46.732401,210,20000,5,2,3
493,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-07-07 10:20:10.569747,210,15000,4,2,3
494,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-24 21:34:45.727125,60,35000,5,1,2
495,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-07-17 16:00:03.559346,150,25000,4,1,3
496,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-05-21 03:34:49.335684,60,30000,3,2,0
497,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-05-21 18:10:55.875875,270,20000,3,5,1
498,"광안동, 수영구, 부산",35.153034,129.112549,2024-05-22 07:02:11.683383,300,35000,6,1,2
499,"둔산동, 서구, 대전",36.354566,127.378047,2024-05-30 11:44:59.177361,240,20000,1,6,2
500,"학산동, 중구, 울산",35.553244,129.254319,2024-06-05 22:12:07.251701,270,35000,1,6,0
501,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-05-28 12:26:15.229543,120,30000,1,3,0
502,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-06-02 05:04:59.018276,90,20000,1,3,2
503,"동인동, 중구, 대구",35.871309,128.597235,2024-06-20 14:03:15.298825,60,20000,3,2,3
504,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-04 09:15:09.590085,150,35000,1,4,0
505,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-05-30 06:45:56.388037,300,15000,3,5,3
506,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-05-27 17:04:38.057445,90,20000,5,4,1
507,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-05-23 22:44:38.496896,150,30000,3,1,1
508,"은행동, 중구, 대전",36.325645,127.423554,2024-07-05 08:41:42.046257,270,30000,4,2,3
509,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-07-07 11:39:23.586038,90,30000,5,6,1
510,"치평동, 서구, 광주",35.151066,126.849492,2024-07-12 16:58:20.710161,180,15000,3,4,3
511,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-16 04:25:19.187547,150,30000,6,4,3
512,"우동, 해운대구, 부산",35.163184,129.163564,2024-06-04 08:06:45.226592,60,30000,4,6,3
513,"단구동, 원주시, 강원도",37.341945,127.945571,2024-05-27 14:17:53.716247,180,30000,4,3,0
514,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-05-27 07:55:20.462168,150,20000,1,6,2
515,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-07-03 07:15:50.158401,210,35000,6,3,2
516,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-07-04 02:47:12.428128,60,15000,5,2,1
517,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-07-08 23:18:02.395875,150,15000,1,2,0
518,"감천동, 사하구, 부산",35.098774,128.967137,2024-06-03 13:02:53.773035,150,20000,4,1,0
519,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-05-24 06:03:08.316845,120,30000,6,6,3
520,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-06-18 22:35:41.998594,270,35000,4,2,2
521,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-07-07 04:31:44.503199,240,35000,5,4,3
522,"광안동, 수영구, 부산",35.153034,129.112549,2024-07-16 13:24:17.807738,150,35000,3,6,2
523,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-28 16:54:24.315753,210,15000,6,1,3
524,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-07-11 20:13:57.514608,300,30000,4,6,1
525,"연수동, 연수구, 인천",37.418887,126.678118,2024-06-01 23:50:15.714803,240,15000,6,4,2
526,"지산동, 동구, 광주",35.140604,126.923725,2024-05-21 10:56:25.019568,150,20000,5,2,2
527,"은행동, 중구, 대전",36.325645,127.423554,2024-05-29 14:30:53.550032,240,25000,6,3,1
528,"전하동, 동구, 울산",35.482112,129.429259,2024-07-13 01:50:40.185711,210,35000,6,5,3
529,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-07-11 17:31:51.306647,300,30000,2,1,0
530,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-06-11 04:22:29.831450,180,30000,5,5,3
531,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-13 20:53:03.068476,300,30000,2,3,1
532,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-21 17:10:38.419344,60,30000,3,2,1
533,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-18 06:12:29.054720,210,30000,1,3,1
534,"전하동, 동구, 울산",35.482112,129.429259,2024-06-08 06:08:49.926014,120,25000,4,1,1
535,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-06-01 20:06:40.578774,120,35000,2,6,0
536,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-07-15 05:08:54.967064,210,20000,4,2,1
537,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-05-20 22:18:26.191715,180,30000,4,1,0
538,"은행동, 중구, 대전",36.325645,127.423554,2024-06-24 06:37:54.774423,150,15000,4,5,3
539,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-05-23 08:01:51.696245,270,15000,1,6,2
540,"구월동, 남동구, 인천",37.449972,126.709778,2024-07-10 09:04:14.064476,60,25000,2,6,2
541,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-13 00:46:28.540593,90,30000,4,5,1
542,"부평동, 부평구, 인천",37.490398,126.725359,2024-07-10 02:30:22.434755,210,35000,3,1,0
543,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-04 04:09:14.854486,300,20000,3,3,3
544,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-05-26 00:58:19.230213,90,15000,2,1,2
545,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-16 23:47:27.902280,240,30000,5,6,2
546,"잠실동, 송파구, 서울",37.51154,127.082563,2024-07-18 22:15:26.941734,300,35000,4,3,0
547,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-07-06 16:13:23.708980,90,25000,6,6,2
548,"부평동, 부평구, 인천",37.490398,126.725359,2024-05-30 21:29:55.394248,150,20000,4,4,2
549,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-06-11 15:48:41.196882,120,15000,4,1,0
550,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-07-05 15:51:09.951618,270,35000,3,4,0
551,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-07-08 23:17:38.024227,120,20000,1,4,1
552,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-06-22 07:17:05.815589,300,25000,6,6,0
553,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-06-13 15:00:05.789325,210,20000,4,3,3
554,"부평동, 부평구, 인천",37.490398,126.725359,2024-06-26 00:36:26.883047,180,30000,1,1,2
555,"우만동, 수원시, 경기도",37.293735,127.009632,2024-07-11 23:32:41.985021,210,15000,4,2,3
556,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-06-06 06:57:14.423901,270,25000,6,1,3
557,"문흥동, 북구, 광주",35.179975,126.931675,2024-06-20 15:40:16.165061,210,15000,4,2,1
558,"삼청동, 종로구, 서울",37.58861,126.981469,2024-07-04 01:25:57.754431,210,20000,4,1,2
559,"부평동, 부평구, 인천",37.490398,126.725359,2024-07-19 17:17:33.524195,90,25000,1,4,3
560,"삼성동, 강남구, 서울",37.514086,127.056364,2024-07-09 22:59:21.248128,60,25000,6,6,0
561,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-05-28 20:52:22.770581,270,20000,1,6,2
562,"동인동, 중구, 대구",35.871309,128.597235,2024-06-19 21:51:19.168835,90,15000,5,3,1
563,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-07-03 18:46:32.328816,270,30000,2,4,1
564,"하소동, 제천시, 충청북도",37.139092,128.194685,2024-06-02 03:40:23.623215,150,15000,6,6,0
565,"치평동, 서구, 광주",35.151066,126.849492,2024-05-31 21:04:07.390316,60,15000,3,6,0
566,"범어동, 수성구, 대구",35.858366,128.628559,2024-05-28 19:35:19.790870,60,35000,3,2,1
567,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-14 04:53:28.444882,150,20000,2,3,3
568,"지산동, 동구, 광주",35.140604,126.923725,2024-06-06 23:09:53.822798,240,15000,1,3,3
569,"문흥동, 북구, 광주",35.179975,126.931675,2024-07-04 22:00:18.466483,180,15000,5,6,2
570,"지산동, 동구, 광주",35.140604,126.923725,2024-06-12 22:58:44.845821,240,35000,6,5,2
571,"학산동, 중구, 울산",35.553244,129.254319,2024-07-16 08:31:07.307187,180,20000,1,3,0
572,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-07-04 03:46:36.344211,270,30000,1,5,3
573,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-06-28 20:07:47.936347,60,20000,4,1,3
574,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-06-21 06:57:03.266333,150,35000,1,1,2
575,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-07-11 15:54:03.990615,180,25000,4,6,3
576,"구월동, 남동구, 인천",37.449972,126.709778,2024-07-09 22:18:45.372482,270,15000,3,1,0
577,"삼산동, 남구, 울산",35.538377,129.337707,2024-05-31 10:54:48.137024,300,20000,6,5,3
578,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-06-01 16:11:21.015306,150,15000,1,5,0
579,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-06-18 08:49:49.996480,180,25000,4,4,0
580,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-05-21 13:59:05.436301,270,25000,4,1,2
581,"감천동, 사하구, 부산",35.098774,128.967137,2024-06-23 21:01:37.491089,180,25000,1,6,2
582,"학산동, 중구, 울산",35.553244,129.254319,2024-06-12 11:22:55.551370,120,15000,4,3,0
583,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-06-12 15:49:23.602072,150,30000,2,4,1
584,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-06-19 16:49:13.450937,120,30000,3,6,0
585,"문흥동, 북구, 광주",35.179975,126.931675,2024-05-26 21:45:32.030112,120,35000,5,4,2
586,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-29 17:45:30.624725,150,30000,6,1,3
587,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-06-02 14:39:32.463879,300,25000,5,6,3
588,"부평동, 부평구, 인천",37.490398,126.725359,2024-06-15 05:15:15.815651,210,15000,3,6,0
589,"효목동, 동구, 대구",35.882869,128.636291,2024-07-13 10:19:19.672394,270,35000,1,3,3
590,"연수동, 연수구, 인천",37.418887,126.678118,2024-07-03 18:32:45.821472,240,25000,1,2,3
591,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-07-03 09:38:54.788253,90,35000,6,3,0
592,"전하동, 동구, 울산",35.482112,129.429259,2024-07-14 16:46:00.762845,180,20000,5,1,2
593,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-18 23:32:58.679771,300,25000,5,5,1
594,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-06-07 13:12:32.370761,90,15000,2,3,2
595,"단구동, 원주시, 강원도",37.341945,127.945571,2024-06-30 03:54:25.784708,210,30000,1,1,3
596,"지산동, 동구, 광주",35.140604,126.923725,2024-05-31 11:18:42.863844,270,35000,3,2,2
597,"정자동, 성남시, 경기도",37.359978,127.105793,2024-07-18 17:08:49.270305,60,30000,5,1,3
598,"둔산동, 서구, 대전",36.354566,127.378047,2024-06-21 21:35:58.739888,60,35000,3,6,0
599,"삼산동, 남구, 울산",35.538377,129.337707,2024-06-24 01:28:00.016852,240,20000,5,2,3
600,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-24 08:07:18.163321,210,20000,3,5,0
601,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-07-18 09:35:06.651364,60,15000,4,3,2
602,"조촌동, 군산시, 전라북도",35.97358,126.687572,2024-05-26 21:13:55.605964,120,35000,1,2,0
603,"구월동, 남동구, 인천",37.449972,126.709778,2024-06-07 20:13:05.565093,300,30000,6,3,2
604,"범어동, 수성구, 대구",35.858366,128.628559,2024-06-28 00:01:42.602172,300,30000,3,1,2
605,"부평동, 부평구, 인천",37.490398,126.725359,2024-05-27 12:11:01.916374,150,15000,3,5,3
606,"잠실동, 송파구, 서울",37.51154,127.082563,2024-06-20 08:13:14.720836,120,15000,2,2,2
607,"지산동, 동구, 광주",35.140604,126.923725,2024-06-11 08:55:25.833049,210,35000,5,4,2
608,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-06-30 07:38:29.422513,210,35000,4,6,1
609,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-05-27 16:14:32.606173,240,20000,5,4,1
610,"삼성동, 강남구, 서울",37.514086,127.056364,2024-06-12 01:58:14.546965,210,20000,1,3,3
611,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-06-19 07:59:06.670604,270,15000,3,5,3
612,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-06-28 11:14:51.800273,60,20000,3,2,1
613,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-27 19:11:05.369155,210,25000,3,6,0
614,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-07-14 05:11:46.394660,300,30000,3,1,1
615,"연수동, 연수구, 인천",37.418887,126.678118,2024-07-05 03:27:08.677513,120,35000,5,3,0
616,"우동, 해운대구, 부산",35.163184,129.163564,2024-06-08 09:47:28.219762,90,30000,5,6,3
617,"원평동, 구미시, 경상북도",36.119728,128.344754,2024-06-30 02:56:47.518896,60,20000,1,3,0
618,"전하동, 동구, 울산",35.482112,129.429259,2024-06-16 01:17:30.865357,270,25000,1,5,3
619,"연수동, 연수구, 인천",37.418887,126.678118,2024-05-23 16:40:05.309242,300,15000,6,3,1
620,"보정동, 용인시, 경기도",37.312194,127.107635,2024-05-21 03:31:39.918583,210,35000,6,3,3
621,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-23 01:35:48.506033,150,30000,4,3,3
622,"둔산동, 서구, 대전",36.354566,127.378047,2024-05-29 22:23:14.726607,240,15000,3,3,2
623,"봉명동, 유성구, 대전",36.353342,127.335049,2024-05-22 17:36:27.309163,120,30000,2,3,3
624,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-05-30 09:42:36.416696,300,20000,3,5,1
625,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-06-15 04:19:42.195312,300,30000,4,3,1
626,"문흥동, 북구, 광주",35.179975,126.931675,2024-07-06 10:14:02.388203,60,35000,5,5,0
627,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-15 00:37:34.358781,240,35000,1,6,3
628,"구월동, 남동구, 인천",37.449972,126.709778,2024-06-20 05:27:31.032903,150,15000,4,2,3
629,"단구동, 원주시, 강원도",37.341945,127.945571,2024-07-17 09:11:33.986681,270,15000,2,2,0
630,"치평동, 서구, 광주",35.151066,126.849492,2024-06-24 14:45:11.700629,270,20000,3,3,0
631,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-07-14 16:00:15.449238,240,25000,5,1,1
632,"연수동, 연수구, 인천",37.418887,126.678118,2024-06-07 17:02:52.530788,90,30000,4,2,3
633,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-05-25 18:47:20.847053,90,30000,2,2,3
634,"전하동, 동구, 울산",35.482112,129.429259,2024-07-02 12:35:34.456197,150,20000,1,4,1
635,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-07-11 06:20:53.240476,150,15000,2,4,3
636,"삼산동, 남구, 울산",35.538377,129.337707,2024-06-19 20:21:08.779227,150,30000,2,3,1
637,"우동, 해운대구, 부산",35.163184,129.163564,2024-06-15 09:16:49.230471,270,35000,3,2,2
638,"잠실동, 송파구, 서울",37.51154,127.082563,2024-06-19 14:47:26.522291,300,20000,4,3,1
639,"하소동, 제천시, 충청북도",37.139092,128.194685,2024-06-09 01:55:05.679017,120,30000,1,6,0
640,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-06-02 09:48:15.890773,270,20000,5,1,2
641,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-03 16:16:38.807187,120,25000,6,4,0
642,"감천동, 사하구, 부산",35.098774,128.967137,2024-07-17 22:53:04.271108,210,35000,6,5,3
643,"문흥동, 북구, 광주",35.179975,126.931675,2024-06-17 21:43:18.092860,210,25000,4,2,0
644,"용암동, 청주시, 충청북도",36.614387,127.488491,2024-06-18 16:35:08.024606,120,15000,2,1,3
645,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-29 06:09:34.617721,270,35000,6,6,3
646,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-05-28 05:41:08.210789,300,25000,3,4,0
647,"돌산읍, 여수시, 전라남도",34.650891,127.674292,2024-07-11 08:25:32.887076,90,35000,1,2,1
648,"지산동, 동구, 광주",35.140604,126.923725,2024-07-06 19:29:09.661981,60,30000,4,1,1
649,"정자동, 성남시, 경기도",37.359978,127.105793,2024-07-06 14:57:35.000430,240,25000,2,4,2
650,"효목동, 동구, 대구",35.882869,128.636291,2024-07-16 11:00:40.335390,150,20000,1,6,3
651,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-07-15 10:47:59.418846,270,35000,2,6,1
652,"문흥동, 북구, 광주",35.179975,126.931675,2024-06-21 01:09:19.509870,60,35000,1,6,3
653,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-07-04 09:32:21.356571,180,25000,5,6,0
654,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-06-05 04:48:24.971983,300,35000,5,5,1
655,"삼산동, 남구, 울산",35.538377,129.337707,2024-06-23 09:11:44.553712,210,25000,1,5,3
656,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-06-11 17:19:02.093729,300,35000,2,2,1
657,"삼산동, 남구, 울산",35.538377,129.337707,2024-05-31 04:43:57.929526,180,15000,3,2,3
658,"단구동, 원주시, 강원도",37.341945,127.945571,2024-07-11 22:49:27.677609,180,15000,4,1,3
659,"우동, 해운대구, 부산",35.163184,129.163564,2024-07-01 05:37:14.852870,240,35000,5,3,2
660,"감천동, 사하구, 부산",35.098774,128.967137,2024-05-29 02:19:53.270185,180,35000,5,3,0
661,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-12 19:22:38.454622,90,15000,5,3,2
662,"연수동, 연수구, 인천",37.418887,126.678118,2024-06-26 07:14:11.932619,210,30000,2,3,2
663,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-05-27 12:23:48.133517,210,25000,3,3,0
664,"하소동, 제천시, 충청북도",37.139092,128.194685,2024-06-11 13:56:34.248922,60,25000,2,4,3
665,"보정동, 용인시, 경기도",37.312194,127.107635,2024-05-25 20:29:55.873331,240,20000,3,2,1
666,"해도동, 포항시, 경상북도",35.994724,129.374189,2024-05-21 19:09:17.217853,240,20000,5,2,1
667,"삼청동, 종로구, 서울",37.58861,126.981469,2024-06-24 01:48:17.985016,60,25000,5,4,2
668,"삼산동, 남구, 울산",35.538377,129.337707,2024-06-30 01:10:55.836078,270,30000,2,4,3
669,"삼계동, 김해시, 경상남도",35.227423,128.889092,2024-06-14 05:06:07.905164,300,30000,4,3,1
670,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-14 23:05:24.880245,210,25000,4,6,0
671,"단구동, 원주시, 강원도",37.341945,127.945571,2024-06-25 19:52:45.269368,300,15000,4,3,1
672,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-22 07:53:42.070607,60,20000,1,4,3
673,"성건동, 경주시, 경상북도",35.841689,129.20476,2024-07-16 01:27:29.084934,150,30000,3,4,2
674,"둔산동, 서구, 대전",36.354566,127.378047,2024-07-01 20:41:56.141595,300,25000,5,6,0
675,"연수동, 연수구, 인천",37.418887,126.678118,2024-07-09 09:17:46.770763,240,25000,1,1,3
676,"동인동, 중구, 대구",35.871309,128.597235,2024-06-26 11:27:23.126663,240,25000,4,3,3
677,"구월동, 남동구, 인천",37.449972,126.709778,2024-06-26 06:42:45.794917,60,30000,4,3,3
678,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-05-24 18:35:34.589379,120,25000,1,5,0
679,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-12 13:09:41.969033,240,20000,4,2,0
680,"전하동, 동구, 울산",35.482112,129.429259,2024-06-16 02:03:24.375405,270,30000,6,3,2
681,"감천동, 사하구, 부산",35.098774,128.967137,2024-06-12 08:11:13.240833,180,15000,1,1,0
682,"감천동, 사하구, 부산",35.098774,128.967137,2024-07-07 19:59:23.427649,240,30000,3,1,3
683,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-06-02 13:55:46.159895,240,35000,4,6,0
684,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-27 17:14:00.659654,270,35000,6,4,1
685,"범어동, 수성구, 대구",35.858366,128.628559,2024-05-30 23:14:47.573164,90,35000,4,4,1
686,"광안동, 수영구, 부산",35.153034,129.112549,2024-06-24 10:40:16.178701,240,25000,6,3,2
687,"우동, 해운대구, 부산",35.163184,129.163564,2024-05-28 01:36:40.610732,90,15000,2,4,0
688,"학산동, 중구, 울산",35.553244,129.254319,2024-05-28 09:24:36.738413,240,20000,3,1,2
689,"치평동, 서구, 광주",35.151066,126.849492,2024-07-19 01:47:09.005272,150,15000,5,4,1
690,"상남동, 창원시, 경상남도",35.23357,128.68104,2024-06-08 23:12:41.179699,300,20000,6,5,1
691,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-11 01:31:26.213072,90,20000,3,5,2
692,"치평동, 서구, 광주",35.151066,126.849492,2024-06-22 07:19:56.075588,120,30000,4,5,1
693,"동인동, 중구, 대구",35.871309,128.597235,2024-06-29 20:19:34.506298,240,20000,2,5,0
694,"모현동, 익산시, 전라북도",35.943108,126.945472,2024-06-15 21:06:08.031468,60,35000,6,2,1
695,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-06-06 20:01:59.437933,270,35000,6,4,2
696,"전하동, 동구, 울산",35.482112,129.429259,2024-06-30 23:36:28.254345,180,30000,2,6,1
697,"상봉동, 진주시, 경상남도",35.180434,128.107464,2024-06-06 03:50:20.536102,150,20000,3,5,2
698,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-07-13 07:03:20.414438,240,35000,4,6,0
699,"포남동, 강릉시, 강원도",37.753878,128.890478,2024-06-14 20:01:35.195083,90,30000,6,2,0
700,"정자동, 성남시, 경기도",37.359978,127.105793,2024-05-30 08:16:35.999824,120,30000,3,1,3
701,"학산동, 중구, 울산",35.553244,129.254319,2024-07-02 19:57:07.839335,150,35000,3,3,1
702,"조촌동, 군산시, 전라북도",35.97358,126.687572,2024-06-24 07:01:55.451284,210,20000,5,6,1
703,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-06-24 14:23:01.823528,120,15000,5,3,3
704,"지산동, 동구, 광주",35.140604,126.923725,2024-07-17 00:56:52.441229,180,30000,4,5,0
705,"동문동, 서산시, 충청남도",36.782492,126.451343,2024-07-04 16:18:17.369192,90,35000,5,4,1
706,"용당동, 목포시, 전라남도",34.80924,126.424993,2024-06-01 18:39:19.723701,270,15000,2,5,2
707,"봉명동, 유성구, 대전",36.353342,127.335049,2024-07-16 08:01:59.896654,240,25000,6,1,2
708,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-25 18:42:23.084793,300,30000,4,1,2
709,"우만동, 수원시, 경기도",37.293735,127.009632,2024-06-13 10:26:07.189156,270,35000,4,2,0
710,"두정동, 천안시, 충청남도",36.822743,127.14326,2024-07-03 19:36:23.022012,240,25000,4,4,3
711,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-24 04:37:26.336774,270,15000,6,2,2
712,"광안동, 수영구, 부산",35.153034,129.112549,2024-07-02 23:16:10.508717,60,35000,6,5,1
713,"송천동, 전주시, 전라북도",35.84237,127.106548,2024-07-12 13:10:28.101166,120,15000,6,6,1
714,"연수동, 충주시, 충청북도",36.983476,127.926342,2024-06-25 23:25:06.416038,90,35000,2,4,1
715,"연향동, 순천시, 전라남도",34.957456,127.488889,2024-06-20 06:25:16.502473,120,30000,6,4,0
716,"효목동, 동구, 대구",35.882869,128.636291,2024-06-30 11:08:14.004918,210,20000,4,4,3
717,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-08 05:51:53.851288,240,25000,2,3,0
718,"하소동, 제천시, 충청북도",37.139092,128.194685,2024-07-12 08:05:12.442960,240,25000,5,3,1
719,"문흥동, 북구, 광주",35.179975,126.931675,2024-05-28 02:22:08.340537,90,35000,4,5,1
720,"부평동, 부평구, 인천",37.490398,126.725359,2024-07-12 23:27:47.897334,150,15000,6,1,2
721,"치평동, 서구, 광주",35.151066,126.849492,2024-05-26 13:59:30.918643,150,15000,5,1,2
722,"광안동, 수영구, 부산",35.153034,129.112549,2024-07-12 22:04:36.596961,240,35000,2,4,2
723,"둔산동, 서구, 대전",36.354566,127.378047,2024-06-19 02:32:07.982541,60,20000,3,3,2
724,"둔산동, 서구, 대전",36.354566,127.378047,2024-07-10 19:59:27.179506,210,35000,6,1,0
725,"봉명동, 유성구, 대전",36.353342,127.335049,2024-06-14 06:20:30.015489,90,35000,3,4,0
726,"배방읍, 아산시, 충청남도",36.775981,127.050716,2024-06-25 11:05:58.379985,150,15000,3,5,1
727,"은행동, 중구, 대전",36.325645,127.423554,2024-06-13 21:41:04.403837,120,30000,1,3,3
