user_id,departure_address,latitude,longitude,arrival_datetime,num_passenger,num_luggage,car_seats
492,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-06-28 12:20:23.283041,3,2,1
493,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-27 20:40:55.731332,2,6,0
494,"경기도, 용인시, 역북동",37.2392,127.1874,2024-07-07 17:37:13.786539,2,9,0
495,"경기도, 부천시, 상동",37.5033,126.7545,2024-07-19 23:49:10.177796,6,2,2
496,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-17 16:05:26.936882,3,9,2
497,"경기도, 고양시, 일산동",37.6783,126.7891,2024-06-30 17:38:03.436786,5,3,1
498,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-09 16:52:21.888221,3,10,1
499,"경기도, 광명시, 철산동",37.4795,126.8648,2024-05-31 19:27:57.305021,6,3,0
500,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-17 16:31:32.958799,5,8,2
501,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-07-12 12:37:51.249249,3,4,0
502,"경기도, 포천시, 일동면",37.9956,127.3157,2024-07-26 12:31:59.884745,1,6,1
503,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-12 22:07:06.023519,5,7,0
504,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-04 04:10:19.622842,5,4,1
505,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-07-04 08:15:03.412037,6,1,2
506,"경기도, 부천시, 상동",37.5033,126.7545,2024-07-27 07:11:05.296064,6,3,1
507,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-07-29 05:10:05.671705,4,0,0
508,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-07-13 21:58:36.579833,5,0,0
509,"경기도, 광명시, 철산동",37.4795,126.8648,2024-06-09 08:37:56.118708,2,8,0
510,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-06-16 12:06:38.036704,1,7,0
511,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-07-01 09:08:49.083284,5,10,0
512,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-07-06 17:25:31.008478,6,8,1
513,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-06-20 05:16:55.710140,6,6,0
514,"경기도, 화성시, 반월동",37.2061,126.9955,2024-07-09 09:07:28.803095,5,2,0
515,"경기도, 양주시, 고암동",37.785,127.0474,2024-07-25 13:11:34.925966,5,5,1
516,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-18 13:07:54.351827,5,8,0
517,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-07-17 08:25:17.856492,5,9,1
518,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-03 02:46:25.921203,2,1,1
519,"인천광역시, 동구, 화수동",37.4735,126.642,2024-07-13 06:44:57.166034,2,1,1
520,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-02 22:43:13.969656,4,9,0
521,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-30 13:04:51.605846,1,1,0
522,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-20 14:32:09.419426,3,5,0
523,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-07 10:13:44.210920,5,3,0
524,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-14 04:06:28.782127,1,8,0
525,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-12 19:48:57.162720,1,9,1
526,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-25 13:34:44.176463,5,5,0
527,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-05-31 07:14:42.407967,6,9,1
528,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-09 23:07:41.005583,3,10,1
529,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-06-16 05:02:52.757599,3,9,0
530,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-11 11:35:30.155422,1,1,1
531,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-05-30 17:58:34.504607,5,6,1
532,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-27 12:11:06.148168,5,2,1
533,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-07-26 20:38:45.068123,2,3,0
534,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-07-20 22:47:44.966387,3,10,1
535,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-06-07 22:34:44.812256,5,4,1
536,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-29 20:29:52.685939,4,7,1
537,"경기도, 양주시, 고암동",37.785,127.0474,2024-06-29 19:53:39.127659,4,10,0
538,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-09 23:33:13.441052,2,7,0
539,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-20 06:16:18.628681,4,10,0
540,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-05-30 15:57:44.193898,3,2,1
541,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-05 16:23:44.263984,4,9,3
542,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-06-28 23:40:00.988824,5,10,1
543,"경기도, 고양시, 일산동",37.6783,126.7891,2024-07-11 10:33:32.603900,3,1,1
544,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-07 07:26:26.540293,1,2,0
545,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-10 11:34:22.601316,5,8,1
546,"경기도, 양주시, 고암동",37.785,127.0474,2024-06-03 02:50:31.653689,6,6,0
547,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-20 07:26:02.510901,3,8,0
548,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-29 09:58:16.057993,1,0,0
549,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-06-01 08:58:55.940904,5,7,0
550,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-07-02 06:53:31.737025,4,3,3
551,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-08 21:49:44.806991,3,2,1
552,"인천광역시, 동구, 화수동",37.4735,126.642,2024-07-15 14:30:06.675745,3,9,1
553,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-04 08:36:27.845351,4,8,1
554,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-26 23:22:52.423757,6,10,1
555,"경기도, 화성시, 반월동",37.2061,126.9955,2024-07-29 01:26:32.344103,1,9,0
556,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-20 19:47:04.929328,2,9,1
557,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-04 21:28:10.741312,5,2,0
558,"경기도, 양주시, 회암동",37.7543,127.0466,2024-06-16 10:33:43.432708,3,10,0
559,"경기도, 화성시, 반월동",37.2061,126.9955,2024-07-05 00:11:50.698183,6,6,1
560,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-07-11 08:17:06.548707,4,3,1
561,"경기도, 광명시, 철산동",37.4795,126.8648,2024-06-05 04:27:14.169952,3,6,0
562,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-06-03 07:08:05.651660,5,4,3
563,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-03 18:27:34.701849,4,2,0
564,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-07-03 18:07:30.863423,2,2,1
565,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-22 22:02:47.816676,2,3,1
566,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-17 17:42:44.011654,1,4,0
567,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-02 17:26:17.881901,1,10,0
568,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-04 22:27:49.355003,6,3,0
569,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-07-19 01:24:35.725292,4,6,0
570,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-07-08 10:42:38.885026,3,5,1
571,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-07-13 00:11:08.020491,6,1,0
572,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-02 11:45:49.919976,2,3,0
573,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-07-11 03:26:06.758111,4,0,0
574,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-05-30 15:55:43.386519,3,4,2
575,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-05-30 16:27:08.838394,2,4,0
576,"경기도, 포천시, 소흘읍",37.8471,127.1633,2024-07-02 05:35:30.883584,4,1,2
577,"경기도, 안양시, 비산동",37.3925,126.9483,2024-07-03 03:40:18.650011,3,0,1
578,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-06-17 14:30:40.300569,1,6,1
579,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-15 11:49:21.537165,5,1,0
580,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-07-18 17:48:06.466967,1,6,1
581,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-07-22 22:56:29.729810,1,8,0
582,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-06-21 01:37:26.267319,4,3,1
583,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-01 11:26:28.283568,6,9,0
584,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-26 09:30:43.467674,5,1,0
585,"경기도, 평택시, 비전동",37.0283,127.112,2024-06-02 18:57:14.710669,2,0,0
586,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-07-12 19:27:15.727556,1,10,1
587,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-13 13:28:12.179020,6,6,0
588,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-09 12:11:19.143147,2,10,0
589,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-06 19:44:45.320873,5,3,1
590,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-11 17:48:33.925081,4,3,0
591,"경기도, 남양주시, 호평동",37.6532,127.2394,2024-06-10 23:31:32.936485,3,2,1
592,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-17 12:00:54.156306,5,10,1
593,"경기도, 광명시, 철산동",37.4795,126.8648,2024-07-09 04:51:24.241858,1,10,0
594,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-06-04 03:08:58.316610,5,7,0
595,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-07-13 18:50:02.135064,1,10,1
596,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-20 12:34:48.913354,1,5,0
597,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-09 14:51:39.117854,5,9,0
598,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-13 03:59:20.236938,3,9,1
599,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-06-20 17:23:39.822318,2,5,0
600,"경기도, 포천시, 소흘읍",37.8471,127.1633,2024-06-02 15:40:14.888822,1,1,0
601,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-17 16:03:43.812868,1,8,1
602,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-18 04:55:05.161837,1,6,0
603,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-07-19 07:43:12.407098,4,6,0
604,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-05-31 16:57:23.951180,1,4,1
605,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-07-04 01:56:02.176185,2,4,0
606,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-14 21:33:03.577675,4,9,0
607,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-07-20 08:19:26.482392,4,8,0
608,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-06-24 17:55:22.498013,5,2,0
609,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-22 05:48:06.883049,3,0,0
610,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-30 03:16:40.556319,2,0,0
611,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-07-04 16:50:18.505291,5,4,0
612,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-07-03 06:17:11.180477,5,7,1
613,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-08 19:11:05.755181,2,1,1
614,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-19 13:22:51.303466,4,6,1
615,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-21 00:50:55.203303,2,5,1
616,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-17 07:38:01.456819,4,9,0
617,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-07-08 08:59:49.644798,5,9,1
618,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-06-20 17:56:36.137141,2,3,1
619,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-04 06:58:44.460611,5,8,0
620,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-07-15 13:38:17.243572,5,5,1
621,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-07-19 08:54:56.267504,3,1,0
622,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-14 02:24:19.720455,4,0,0
623,"경기도, 고양시, 화정동",37.6347,126.8325,2024-07-27 13:12:36.385520,2,4,3
624,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-16 11:29:31.004350,3,3,0
625,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-01 12:59:11.639252,3,5,1
626,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-12 07:41:23.586732,5,10,0
627,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-04 10:36:10.439146,1,1,3
628,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-07-19 05:22:30.193485,4,2,1
629,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-06-17 00:20:34.390539,2,10,1
630,"경기도, 광명시, 철산동",37.4795,126.8648,2024-07-23 13:15:48.945965,1,1,0
631,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-29 09:36:44.171797,5,1,1
632,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-08 16:17:36.551117,4,5,1
633,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-07-13 18:54:10.249601,6,2,1
634,"경기도, 포천시, 소흘읍",37.8471,127.1633,2024-06-20 20:15:13.385107,5,6,1
635,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-07-23 05:30:49.582132,6,8,1
636,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-07-29 03:24:23.863790,2,5,2
637,"인천광역시, 동구, 화수동",37.4735,126.642,2024-07-19 12:08:24.437152,2,5,1
638,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-15 01:10:07.225816,1,0,0
639,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-04 03:40:27.224001,2,0,1
640,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-28 22:33:00.633270,4,9,1
641,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-25 00:27:04.398459,6,2,1
642,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-07-09 22:52:59.455230,2,6,1
643,"경기도, 고양시, 일산동",37.6783,126.7891,2024-06-20 14:47:44.628229,4,5,2
644,"경기도, 양주시, 고암동",37.785,127.0474,2024-07-08 16:00:05.273431,1,2,0
645,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-07-02 11:48:08.386364,2,7,1
646,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-06-15 03:37:02.225580,2,3,1
647,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-06-04 10:34:17.711288,4,4,1
648,"인천광역시, 미추홀구, 주안동",37.4639,126.6534,2024-06-09 05:14:02.996321,1,0,0
649,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-17 20:28:04.010459,2,2,0
650,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-23 21:11:37.068961,4,1,0
651,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-05 14:33:27.728401,4,5,1
652,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-09 22:02:52.243376,1,2,1
653,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-06-18 16:00:03.457191,2,4,1
654,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-06-16 10:17:56.835361,4,1,1
655,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-06-05 02:32:31.931654,1,3,1
656,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-09 18:03:55.638262,4,5,0
657,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-27 09:11:16.934188,6,8,0
658,"경기도, 의정부시, 금오동",37.7316,127.0857,2024-06-03 17:48:25.805644,2,3,0
659,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-09 06:58:21.352293,4,2,0
660,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-07-07 13:30:53.047466,1,9,0
661,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-09 21:19:37.283755,4,6,0
662,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-23 06:30:34.159467,2,0,0
663,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-06-13 08:14:27.507798,2,7,0
664,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-21 14:27:38.242696,4,10,1
665,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-18 10:28:37.079440,2,5,0
666,"경기도, 화성시, 반월동",37.2061,126.9955,2024-06-13 07:05:35.669775,4,10,0
667,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-08 06:00:25.563290,4,3,3
668,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-06 13:35:25.404791,5,10,1
669,"인천광역시, 동구, 화수동",37.4735,126.642,2024-06-11 06:57:53.107535,2,8,1
670,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-21 20:16:10.538144,4,7,0
671,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-07-21 17:43:12.175738,3,8,0
672,"경기도, 용인시, 역북동",37.2392,127.1874,2024-06-30 21:03:09.946820,2,9,1
673,"경기도, 광명시, 철산동",37.4795,126.8648,2024-06-25 12:40:50.640935,4,7,1
674,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-26 23:53:42.463190,5,6,0
675,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-07-17 12:55:15.776095,2,4,0
676,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-06-21 10:16:51.150178,5,6,0
677,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-07-12 19:49:06.868336,5,2,2
678,"경기도, 부천시, 상동",37.5033,126.7545,2024-06-21 14:13:47.650436,6,10,0
679,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-07-08 16:45:06.982056,5,3,1
680,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-07-07 10:48:03.596025,2,5,0
681,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-26 16:55:21.476440,4,1,0
682,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-06-28 05:31:44.665049,3,7,1
683,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-07-16 19:48:43.044327,5,7,0
684,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-27 19:27:54.162996,4,6,0
685,"경기도, 부천시, 상동",37.5033,126.7545,2024-07-12 18:07:42.816511,1,7,0
686,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-07-02 23:03:02.532879,6,9,0
687,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-07-22 05:20:09.286666,3,6,0
688,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-06-25 18:59:31.560407,5,0,0
689,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-07 12:36:08.677076,6,6,0
690,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-07-19 02:54:57.336460,5,2,1
691,"서울특별시, 송파구, 잠실동",37.5117,127.0842,2024-07-23 15:14:20.430341,6,9,1
692,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-07-21 16:03:21.119845,5,5,0
693,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-06-30 10:42:32.178187,3,6,1
694,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-10 09:29:18.351820,3,4,1
695,"경기도, 광명시, 철산동",37.4795,126.8648,2024-06-18 05:13:47.358539,1,9,1
696,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-14 17:39:32.667302,6,5,0
697,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-27 17:28:22.228249,4,5,0
698,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-19 00:22:45.954927,6,7,0
699,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-07-07 00:13:46.817408,5,5,1
700,"인천광역시, 연수구, 송도동",37.3832,126.6436,2024-06-26 00:52:05.012039,1,0,0
701,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-01 02:04:18.175829,3,0,1
702,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-07 00:17:45.921627,5,1,0
703,"경기도, 포천시, 일동면",37.9956,127.3157,2024-07-06 11:31:33.454310,3,8,0
704,"경기도, 화성시, 반월동",37.2061,126.9955,2024-06-08 10:45:03.526912,1,2,0
705,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-08 03:39:48.684105,2,7,1
706,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-07-06 00:45:10.958730,4,3,1
707,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-06-15 05:43:56.606657,5,3,1
708,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-07-12 00:11:15.418685,4,1,0
709,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-27 06:33:20.620048,5,7,1
710,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-06-03 18:22:02.664715,4,4,0
711,"인천광역시, 동구, 화수동",37.4735,126.642,2024-05-30 20:40:48.532062,1,0,1
712,"경기도, 평택시, 비전동",37.0283,127.112,2024-07-13 18:40:12.079190,5,0,1
713,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-06-17 06:54:44.922046,4,5,0
714,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-28 08:19:34.833312,4,5,1
715,"경기도, 고양시, 주엽동",37.6721,126.7618,2024-07-15 17:39:10.240363,1,5,0
716,"경기도, 화성시, 반월동",37.2061,126.9955,2024-06-20 17:01:23.754451,2,7,0
717,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-06-29 20:11:21.536153,5,0,1
718,"인천광역시, 부평구, 부평동",37.4983,126.7246,2024-06-22 01:26:53.383002,2,9,0
719,"경기도, 양주시, 고암동",37.785,127.0474,2024-07-07 16:02:26.331866,6,3,1
720,"인천광역시, 남동구, 구월동",37.4489,126.7021,2024-06-24 11:16:40.060011,6,9,1
721,"경기도, 수원시, 매산로2가",37.266,127.0157,2024-07-05 10:37:29.529605,4,2,0
722,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-07-11 09:18:41.311672,2,2,0
723,"경기도, 안양시, 비산동",37.3925,126.9483,2024-06-17 10:01:45.726824,6,6,1
724,"경기도, 평택시, 비전동",37.0283,127.112,2024-07-18 19:34:49.553279,5,5,1
725,"인천광역시, 동구, 화수동",37.4735,126.642,2024-07-27 20:27:24.651590,3,5,1
726,"경기도, 광명시, 철산동",37.4795,126.8648,2024-07-25 12:14:20.120636,3,6,0
727,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-06-21 17:57:41.917360,6,0,1
728,"인천광역시, 중구, 운서동",37.4923,126.4923,2024-06-19 06:28:32.792888,6,9,1
729,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-16 19:52:29.227693,4,1,0
730,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-06-23 23:19:32.830593,1,2,0
731,"서울특별시, 마포구, 상암동",37.5796,126.8903,2024-07-23 19:34:46.529570,3,6,0
732,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-09 00:43:33.766428,4,1,1
733,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-07-20 20:04:36.732363,5,10,1
734,"서울특별시, 강동구, 천호동",37.5459,127.1428,2024-07-27 02:57:26.912876,1,1,0
735,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-06-09 23:29:42.798670,5,6,0
736,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-07-24 06:33:42.319982,5,6,1
737,"경기도, 성남시, 태평1동",37.4402,127.1371,2024-07-21 07:13:04.633914,4,4,0
738,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-05-31 17:06:23.615398,4,1,0
739,"인천광역시, 중구, 항동7가",37.4736,126.6217,2024-07-22 23:25:24.095245,2,4,1
740,"경기도, 화성시, 반월동",37.2061,126.9955,2024-07-15 09:24:13.829272,1,8,0
741,"경기도, 양주시, 고암동",37.785,127.0474,2024-07-10 08:31:19.293747,3,8,0
742,"경기도, 포천시, 일동면",37.9956,127.3157,2024-07-14 03:56:10.942618,3,1,0
743,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-15 06:53:58.981622,5,3,0
744,"서울특별시, 중구, 소공동",37.5641,126.9753,2024-07-25 22:15:39.214629,4,10,1
745,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-07-15 22:41:02.519488,5,0,0
746,"경기도, 고양시, 화정동",37.6347,126.8325,2024-06-07 00:26:25.481063,4,4,0
747,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-26 15:13:30.712145,6,8,1
748,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-07-18 11:25:07.035963,4,3,0
749,"경기도, 양주시, 회암동",37.7543,127.0466,2024-06-02 11:39:47.530789,2,10,0
750,"서울특별시, 은평구, 녹번동",37.6009,126.9351,2024-07-09 16:44:11.910497,3,0,0
751,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-06-15 06:57:51.896589,2,7,0
752,"경기도, 의정부시, 녹양동",37.7496,127.0779,2024-06-13 01:57:49.338301,5,6,1
753,"인천광역시, 계양구, 계산동",37.5372,126.7356,2024-06-23 22:47:23.205394,3,3,1
754,"인천광역시, 강화군, 강화읍",37.746,126.487,2024-06-22 06:05:15.328721,5,7,0
755,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-07-19 13:22:19.096233,6,10,3
756,"경기도, 평택시, 비전동",37.0283,127.112,2024-06-07 20:24:31.999430,2,9,2
757,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-13 09:31:45.984498,4,4,1
758,"서울특별시, 서초구, 서초동",37.4837,127.0324,2024-06-03 22:46:11.170311,5,0,1
759,"경기도, 양주시, 고암동",37.785,127.0474,2024-06-18 20:12:21.764821,5,3,1
760,"서울특별시, 강남구, 삼성동",37.5145,127.0593,2024-06-21 08:31:35.032370,4,6,0
761,"경기도, 고양시, 일산동",37.6783,126.7891,2024-07-12 08:35:00.699041,2,10,1
762,"경기도, 고양시, 화정동",37.6347,126.8325,2024-06-02 06:53:55.670557,2,3,0
763,"서울특별시, 종로구, 청운동",37.5866,126.9697,2024-06-11 11:55:43.748914,2,2,2
764,"서울특별시, 종로구, 혜화동",37.5823,127.0018,2024-06-11 08:01:43.316370,5,6,1
765,"서울특별시, 영등포구, 여의도동",37.5245,126.9275,2024-06-16 00:13:32.043817,5,5,1
766,"인천광역시, 서구, 청라동",37.5336,126.6552,2024-06-30 21:34:09.498960,1,9,3
767,"경기도, 부천시, 상동",37.5033,126.7545,2024-07-19 08:55:41.951066,1,7,0
